0.589	0.539	0.437	0.546	0.67	0.519	0.425	0.547	0.599	0.6	0.631	0.493	0.232	0.205	0.283	0.601
0.302	0.446	0.482	0.464	0.475	0.42	0.405	0.382	0.433	0.449	0.557	0.695	0.602	0.421	0.334	0.34
0.385	0.435	0.422	0.513	0.563	0.342	0.237	0.255	0.299	0.393	0.488	0.572	0.467	0.342	0.355	0.399
0.397	0.4	0.412	0.493	0.516	0.352	0.313	0.35	0.439	0.667	0.795	0.771	0.638	0.556	0.549	0.546
0.644	0.615	0.66	0.699	0.647	0.625	0.797	0.948	0.872	0.749	0.798	0.89	0.738	0.682	0.787	0.761
1	0.805	0.82	0.877	0.886	0.988	0.939	0.771	0.849	0.931	0.829	0.79	0.65	0.721	0.953	0.918
0.527	0.37	0.274	0.381	0.629	0.729	0.601	0.513	0.648	0.827	0.684	0.608	0.622	0.552	0.635	0.73
0.547	0.567	0.535	0.413	0.467	0.552	0.643	0.633	0.651	0.755	0.862	0.849	0.63	0.629	0.732	0.614
0.71	0.675	0.637	0.612	0.635	0.705	0.796	0.877	0.937	0.979	0.997	1	0.99	0.956	0.906	0.86
