0.274	0.435	0.626	0.603	0.48	0.456	0.487	0.648	0.669	0.6	0.813	0.894	0.723	0.66	0.665	0.652
0.137	0.344	0.461	0.664	0.724	0.659	0.712	0.677	0.59	0.561	0.666	0.78	0.722	0.617	0.586	0.608
0.319	0.488	0.59	0.528	0.493	0.712	0.934	0.813	0.708	0.653	0.377	0.279	0.267	0.259	0.203	0.212
0.222	0.273	0.3	0.285	0.27	0.542	0.927	1	0.969	0.883	0.701	0.528	0.331	0.228	0.102	0.096
0.117	0.15	0.159	0.18	0.167	0.118	0.152	0.185	0.214	0.187	0.116	0.116	0.128	0.138	0.132	0.125
0.132	0.198	0.197	0.202	0.207	0.118	0.158	0.228	0.264	0.213	0.106	0.098	0.127	0.16	0.168	0.169
0.102	0.141	0.167	0.18	0.155	0.106	0.161	0.199	0.195	0.177	0.423	0.609	0.426	0.204	0.177	0.173
0.187	0.3	0.328	0.279	0.23	0.183	0.219	0.266	0.247	0.177	0.183	0.301	0.334	0.246	0.178	0.182
0.901	0.943	0.988	1	0.93	0.785	0.611	0.455	0.375	0.358	0.368	0.387	0.437	0.532	0.607	0.616
