0.46	0.626	0.605	0.602	0.746	0.885	1	0.913	0.807	0.838	0.813	0.847	0.88	0.746	0.676	0.814
0.666	0.828	0.8	0.696	0.734	0.688	0.83	0.844	0.883	0.939	0.866	0.942	0.944	0.824	0.74	0.911
0.274	0.155	0.145	0.211	0.323	0.692	0.917	0.903	0.789	0.614	0.591	0.695	0.564	0.316	0.254	0.241
0.182	0.347	0.477	0.584	0.604	0.511	0.421	0.467	0.666	0.711	0.64	0.508	0.328	0.288	0.24	0.221
0.102	0.11	0.109	0.136	0.211	0.25	0.253	0.323	0.357	0.282	0.188	0.122	0.108	0.092	0.083	0.08
0.125	0.155	0.137	0.132	0.259	0.298	0.295	0.321	0.268	0.177	0.145	0.135	0.117	0.111	0.206	0.219
0.188	0.347	0.348	0.197	0.283	0.562	0.541	0.314	0.393	0.346	0.249	0.338	0.38	0.264	0.269	0.344
0.187	0.3	0.295	0.207	0.198	0.348	0.393	0.35	0.309	0.244	0.232	0.204	0.185	0.2	0.222	0.251
0.69	0.732	0.79	0.905	1	0.922	0.746	0.608	0.511	0.477	0.524	0.589	0.641	0.699	0.761	0.812
